Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks
Method,Computer Vision,,2025-02-22,2,2025,,A Deep Learning Framework with Geographic Information Adaptive Loss for Remote Sensing Images based UAV Self-Positioning,,http://arxiv.org/abs/2502.16164v1,"With the expanding application scope of unmanned aerial vehicles (UAVs), the demand for stable UAV control has significantly increased. However, in complex environments, GPS signals are prone to interference, resulting in ineffective UAV positioning. Therefore, self-positioning of UAVs in GPS-denied environments has become a critical objective. Some methods obtain geolocation information in GPS-denied environments by matching ground objects in the UAV viewpoint with remote sensing images. However, most of these methods only provide coarse-level positioning, which satisfies cross-view geo-localization but cannot support precise UAV positioning tasks. Consequently, this paper focuses on a newer and more challenging task: precise UAV self-positioning based on remote sensing images. This approach not only considers the features of ground objects but also accounts for the spatial distribution of objects in the images. To address this challenge, we present a deep learning framework with geographic information adaptive loss, which achieves precise localization by aligning UAV images with corresponding satellite imagery in fine detail through the integration of geographic information from multiple perspectives. To validate the effectiveness of the proposed method, we conducted a series of experiments. The results demonstrate the method's efficacy in enabling UAVs to achieve precise self-positioning using remote sensing imagery.",,,"@article{li2025a,
  title={A Deep Learning Framework with Geographic Information Adaptive Loss for Remote Sensing Images based UAV Self-Positioning},
  author={Mingkun Li and Ziming Wang and Guang Huo and Wei Chen and Xiaoning Zhao},
  journal={arXiv preprint arXiv:2502.16164v1},
  year={2025},
  url={http://arxiv.org/abs/2502.16164v1}
}","Mingkun Li, Ziming Wang, Guang Huo, Wei Chen, Xiaoning Zhao",GeoLoc
Method,Computer Vision,Artificial Intelligence,2025-02-25,2,2025,,From underwater to aerial: a novel multi-scale knowledge distillation approach for coral reef monitoring,,http://arxiv.org/abs/2502.17883v1,"Drone-based remote sensing combined with AI-driven methodologies has shown great potential for accurate mapping and monitoring of coral reef ecosystems. This study presents a novel multi-scale approach to coral reef monitoring, integrating fine-scale underwater imagery with medium-scale aerial imagery. Underwater images are captured using an Autonomous Surface Vehicle (ASV), while aerial images are acquired with an aerial drone. A transformer-based deep-learning model is trained on underwater images to detect the presence of 31 classes covering various coral morphotypes, associated fauna, and habitats. These predictions serve as annotations for training a second model applied to aerial images. The transfer of information across scales is achieved through a weighted footprint method that accounts for partial overlaps between underwater image footprints and aerial image tiles. The results show that the multi-scale methodology successfully extends fine-scale classification to larger reef areas, achieving a high degree of accuracy in predicting coral morphotypes and associated habitats. The method showed a strong alignment between underwater-derived annotations and ground truth data, reflected by an AUC (Area Under the Curve) score of 0.9251. This shows that the integration of underwater and aerial imagery, supported by deep-learning models, can facilitate scalable and accurate reef assessments. This study demonstrates the potential of combining multi-scale imaging and AI to facilitate the monitoring and conservation of coral reefs. Our approach leverages the strengths of underwater and aerial imagery, ensuring the precision of fine-scale analysis while extending it to cover a broader reef area.",,,"@article{contini2025from,
  title={From underwater to aerial: a novel multi-scale knowledge distillation approach for coral reef monitoring},
  author={Matteo Contini and Victor Illien and Julien Barde and Sylvain Poulain and Serge Bernard and Alexis Joly and Sylvain Bonhommeau},
  journal={arXiv preprint arXiv:2502.17883v1},
  year={2025},
  url={http://arxiv.org/abs/2502.17883v1}
}","Matteo Contini, Victor Illien, Julien Barde, Sylvain Poulain, Serge Bernard, Alexis Joly, Sylvain Bonhommeau",CLS
Dataset,Computer Vision,Artificial Intelligence,2025-02-27,2,2025,,WalnutData: A UAV Remote Sensing Dataset of Green Walnuts and Model Evaluation,,http://arxiv.org/abs/2502.20092v3,"The UAV technology is gradually maturing and can provide extremely powerful support for smart agriculture and precise monitoring. Currently, there is no dataset related to green walnuts in the field of agricultural computer vision. Thus, in order to promote the algorithm design in the field of agricultural computer vision, we used UAV to collect remote-sensing data from 8 walnut sample plots. Considering that green walnuts are subject to various lighting conditions and occlusion, we constructed a large-scale dataset with a higher-granularity of target features - WalnutData. This dataset contains a total of 30,240 images and 706,208 instances, and there are 4 target categories: being illuminated by frontal light and unoccluded (A1), being backlit and unoccluded (A2), being illuminated by frontal light and occluded (B1), and being backlit and occluded (B2). Subsequently, we evaluated many mainstream algorithms on WalnutData and used these evaluation results as the baseline standard. The dataset and all evaluation results can be obtained at https://github.com/1wuming/WalnutData.",https://github.com/1wuming/WalnutData,,"@article{wu2025walnutdata,
  title={WalnutData: A UAV Remote Sensing Dataset of Green Walnuts and Model Evaluation},
  author={Mingjie Wu and Chenggui Yang and Huihua Wang and Chen Xue and Yibo Wang and Haoyu Wang and Yansong Wang and Can Peng and Yuqi Han and Ruoyu Li and Lijun Yun and Zaiqing Chen and Yuelong Xia},
  journal={arXiv preprint arXiv:2502.20092v3},
  year={2025},
  url={http://arxiv.org/abs/2502.20092v3}
}","Mingjie Wu, Chenggui Yang, Huihua Wang, Chen Xue, Yibo Wang, Haoyu Wang, Yansong Wang, Can Peng, Yuqi Han, Ruoyu Li, Lijun Yun, Zaiqing Chen, Yuelong Xia",
Method,Computer Vision,,2025-02-28,2,2025,,Real-Time Aerial Fire Detection on Resource-Constrained Devices Using Knowledge Distillation,,http://arxiv.org/abs/2502.20979v1,"Wildfire catastrophes cause significant environmental degradation, human losses, and financial damage. To mitigate these severe impacts, early fire detection and warning systems are crucial. Current systems rely primarily on fixed CCTV cameras with a limited field of view, restricting their effectiveness in large outdoor environments. The fusion of intelligent fire detection with remote sensing improves coverage and mobility, enabling monitoring in remote and challenging areas. Existing approaches predominantly utilize convolutional neural networks and vision transformer models. While these architectures provide high accuracy in fire detection, their computational complexity limits real-time performance on edge devices such as UAVs. In our work, we present a lightweight fire detection model based on MobileViT-S, compressed through the distillation of knowledge from a stronger teacher model. The ablation study highlights the impact of a teacher model and the chosen distillation technique on the model's performance improvement. We generate activation map visualizations using Grad-CAM to confirm the model's ability to focus on relevant fire regions. The high accuracy and efficiency of the proposed model make it well-suited for deployment on satellites, UAVs, and IoT devices for effective fire detection. Experiments on common fire benchmarks demonstrate that our model suppresses the state-of-the-art model by 0.44%, 2.00% while maintaining a compact model size. Our model delivers the highest processing speed among existing works, achieving real-time performance on resource-constrained devices.",,,"@article{jangirova2025realtime,
  title={Real-Time Aerial Fire Detection on Resource-Constrained Devices Using Knowledge Distillation},
  author={Sabina Jangirova and Branislava Jankovic and Waseem Ullah and Latif U. Khan and Mohsen Guizani},
  journal={arXiv preprint arXiv:2502.20979v1},
  year={2025},
  url={http://arxiv.org/abs/2502.20979v1}
}","Sabina Jangirova, Branislava Jankovic, Waseem Ullah, Latif U. Khan, Mohsen Guizani",
Method,Computer Vision,cs.ET,2025-02-28,2,2025,,Unmanned Aerial Vehicle (UAV)-Based Mapping of Iris Pseudacorus L. Invasion in Laguna del Sauce (Uruguay) Coast,Uruguay,http://arxiv.org/abs/2503.00122v1,"Biological invasions pose a significant threat to the sustainability of water sources. Efforts are increasingly being made to prevent invasions, eradicate established invaders, or control them. Remote sensing (RS) has long been recognized as a potential tool to aid in this effort, for example, by mapping the distribution of invasive species or identifying areas at risk of invasion. This paper provides a detailed explanation of a process for mapping the actual distribution of invasive species. This article presents a case studie on the detection of invasive Iris Pseudacorus L. using multispectral data captured by small Unmanned Aerial Vehicles (UAVs). The process involved spectral feature mapping followed by semi-supervised classification, which produced accurate maps of these invasive.",,"14 pages, 10 figures","@article{silvarrey2025unmanned,
  title={Unmanned Aerial Vehicle (UAV)-Based Mapping of Iris Pseudacorus L. Invasion in Laguna del Sauce (Uruguay) Coast},
  author={Alejo Silvarrey and Pablo Negri},
  journal={arXiv preprint arXiv:2503.00122v1},
  year={2025},
  url={http://arxiv.org/abs/2503.00122v1}
}","Alejo Silvarrey, Pablo Negri",CLS
Method,cs.MA,Artificial Intelligence; Robotics,2025-03-04,3,2025,,Towards Robust Multi-UAV Collaboration: MARL with Noise-Resilient Communication and Attention Mechanisms,,http://arxiv.org/abs/2503.02913v1,"Efficient path planning for unmanned aerial vehicles (UAVs) is crucial in remote sensing and information collection. As task scales expand, the cooperative deployment of multiple UAVs significantly improves information collection efficiency. However, collaborative communication and decision-making for multiple UAVs remain major challenges in path planning, especially in noisy environments. To efficiently accomplish complex information collection tasks in 3D space and address robust communication issues, we propose a multi-agent reinforcement learning (MARL) framework for UAV path planning based on the Counterfactual Multi-Agent Policy Gradients (COMA) algorithm. The framework incorporates attention mechanism-based UAV communication protocol and training-deployment system, significantly improving communication robustness and individual decision-making capabilities in noisy conditions. Experiments conducted on both synthetic and real-world datasets demonstrate that our method outperforms existing algorithms in terms of path planning efficiency and robustness, especially in noisy environments, achieving a 78\% improvement in entropy reduction.",,,"@article{zhao2025towards,
  title={Towards Robust Multi-UAV Collaboration: MARL with Noise-Resilient Communication and Attention Mechanisms},
  author={Zilin Zhao and Chishui Chen and Haotian Shi and Jiale Chen and Xuanlin Yue and Zhejian Yang and Yang Liu},
  journal={arXiv preprint arXiv:2503.02913v1},
  year={2025},
  url={http://arxiv.org/abs/2503.02913v1}
}","Zilin Zhao, Chishui Chen, Haotian Shi, Jiale Chen, Xuanlin Yue, Zhejian Yang, Yang Liu",
Method,Image and Video Processing,Computer Vision; physics.optics,2025-03-04,3,2025,,Scene-based nonuniformity correction with homography transformation,,http://arxiv.org/abs/2503.02487v1,"Due to their affordable, low mass, and small dimensions, uncooled microbolometer-based thermal focal plane arrays (UC-FPAs) are useful for long-wave infrared (LWIR)imaging applications. However, in outdoor conditions typical in agricultural remote sensing, cameras based on UC-FPAs may suffer from drift in offset and gain. To tackle the persistent drift, the system requires continuous calibration. Our goal in this study was to eliminate this requirement via a computational schema. In a former study, we estimated unknown gain and offset values and thermographic images of an object from a sequence of pairs of successive images taken at two different blur levels.In the current work, we took on a similar problem using a sequence of shifted images, with relative shifts caused by realistic drone hovering modeled by homography transformation. This places our work in the realm of scene-based nonuniformity correction problems. We show that an object's thermographic values, as well as gain and offset, can be jointly estimated by relying on a few sets of shifted images. We use a minimum likelihood estimator, which is found using alternating minimization. Registration is done using a generalized Lucas-Kanade method. Simulations show promising accuracy with mean Pearson correlation of more than 0.9999998 between ground truth and restoration. Under ideal assumptions, this is equivalent to a mean restoration error of less than 0.01 Celsius degree.",,"Imaging, Inverse problems, Functional analysis, Blind deconvolution","@article{yafin2025scenebased,
  title={Scene-based nonuniformity correction with homography transformation},
  author={Peretz Yafin and Nir Sochen and Iftach Klapp},
  journal={arXiv preprint arXiv:2503.02487v1},
  year={2025},
  url={http://arxiv.org/abs/2503.02487v1}
}","Peretz Yafin, Nir Sochen, Iftach Klapp",
Method,Computer Vision,,2025-03-13,3,2025,,Target-aware Bidirectional Fusion Transformer for Aerial Object Tracking,,http://arxiv.org/abs/2503.09951v1,"The trackers based on lightweight neural networks have achieved great success in the field of aerial remote sensing, most of which aggregate multi-stage deep features to lift the tracking quality. However, existing algorithms usually only generate single-stage fusion features for state decision, which ignore that diverse kinds of features are required for identifying and locating the object, limiting the robustness and precision of tracking. In this paper, we propose a novel target-aware Bidirectional Fusion transformer (BFTrans) for UAV tracking. Specifically, we first present a two-stream fusion network based on linear self and cross attentions, which can combine the shallow and the deep features from both forward and backward directions, providing the adjusted local details for location and global semantics for recognition. Besides, a target-aware positional encoding strategy is designed for the above fusion model, which is helpful to perceive the object-related attributes during the fusion phase. Finally, the proposed method is evaluated on several popular UAV benchmarks, including UAV-123, UAV20L and UAVTrack112. Massive experimental results demonstrate that our approach can exceed other state-of-the-art trackers and run with an average speed of 30.5 FPS on embedded platform, which is appropriate for practical drone deployments.",,,"@article{sun2025targetaware,
  title={Target-aware Bidirectional Fusion Transformer for Aerial Object Tracking},
  author={Xinglong Sun and Haijiang Sun and Shan Jiang and Jiacheng Wang and Jiasong Wang},
  journal={arXiv preprint arXiv:2503.09951v1},
  year={2025},
  url={http://arxiv.org/abs/2503.09951v1}
}","Xinglong Sun, Haijiang Sun, Shan Jiang, Jiacheng Wang, Jiasong Wang",
Method,Computer Vision,,2025-03-16,3,2025,,BS-Mamba for Black-Soil Area Detection On the Qinghai-Tibetan Plateau,,http://arxiv.org/abs/2503.12495v1,"Extremely degraded grassland on the Qinghai-Tibetan Plateau (QTP) presents a significant environmental challenge due to overgrazing, climate change, and rodent activity, which degrade vegetation cover and soil quality. These extremely degraded grassland on QTP, commonly referred to as black-soil area, require accurate assessment to guide effective restoration efforts. In this paper, we present a newly created QTP black-soil dataset, annotated under expert guidance. We introduce a novel neural network model, BS-Mamba, specifically designed for the black-soil area detection using UAV remote sensing imagery. The BS-Mamba model demonstrates higher accuracy in identifying black-soil area across two independent test datasets than the state-of-the-art models. This research contributes to grassland restoration by providing an efficient method for assessing the extent of black-soil area on the QTP.",,"Journal of Applied Remote Sensing, 2025","@article{ma2025bsmamba,
  title={BS-Mamba for Black-Soil Area Detection On the Qinghai-Tibetan Plateau},
  author={Xuan Ma and Zewen Lv and Chengcai Ma and Tao Zhang and Yuelan Xin and Kun Zhan},
  journal={arXiv preprint arXiv:2503.12495v1},
  year={2025},
  url={http://arxiv.org/abs/2503.12495v1}
}","Xuan Ma, Zewen Lv, Chengcai Ma, Tao Zhang, Yuelan Xin, Kun Zhan",
Method,Computer Vision,Artificial Intelligence,2025-03-18,3,2025,,Manual Labelling Artificially Inflates Deep Learning-Based Segmentation Performance on RGB Images of Closed Canopy: Validation Using TLS,,http://arxiv.org/abs/2503.14273v2,"Monitoring forest dynamics at an individual tree scale is essential for accurately assessing ecosystem responses to climate change, yet traditional methods relying on field-based forest inventories are labor-intensive and limited in spatial coverage. Advances in remote sensing using drone-acquired RGB imagery combined with deep learning models have promised precise individual tree crown (ITC) segmentation; however, existing methods are frequently validated against human-annotated images, lacking rigorous independent ground truth. In this study, we generate high-fidelity validation labels from co-located Terrestrial Laser Scanning (TLS) data for drone imagery of mixed unmanaged boreal and Mediterranean forests. We evaluate the performance of two widely used deep learning ITC segmentation models - DeepForest (RetinaNet) and Detectree2 (Mask R-CNN) - on these data, and compare to performance on further Mediterranean forest data labelled manually. When validated against TLS-derived ground truth from Mediterranean forests, model performance decreased significantly compared to assessment based on hand-labelled from an ecologically similar site (AP50: 0.094 vs. 0.670). Restricting evaluation to only canopy trees shrank this gap considerably (Canopy AP50: 0.365), although performance was still far lower than on similar hand-labelled data. Models also performed poorly on boreal forest data (AP50: 0.142), although again increasing when evaluated on canopy trees only (Canopy AP50: 0.308). Both models showed very poor localisation accuracy at stricter IoU thresholds, even when restricted to canopy trees (Max AP75: 0.051). Similar results have been observed in studies using aerial LiDAR data, suggesting fundamental limitations in aerial-based segmentation approaches in closed canopy forests.",,"17 pages, 3 figures","@article{allen2025manual,
  title={Manual Labelling Artificially Inflates Deep Learning-Based Segmentation Performance on RGB Images of Closed Canopy: Validation Using TLS},
  author={Matthew J. Allen and Harry J. F. Owen and Stuart W. D. Grieve and Emily R. Lines},
  journal={arXiv preprint arXiv:2503.14273v2},
  year={2025},
  url={http://arxiv.org/abs/2503.14273v2}
}","Matthew J. Allen, Harry J. F. Owen, Stuart W. D. Grieve, Emily R. Lines",
Method,Computer Vision,Artificial Intelligence; Machine Learning,2025-03-26,3,2025,,Assessing SAM for Tree Crown Instance Segmentation from Drone Imagery,,http://arxiv.org/abs/2503.20199v1,"The potential of tree planting as a natural climate solution is often undermined by inadequate monitoring of tree planting projects. Current monitoring methods involve measuring trees by hand for each species, requiring extensive cost, time, and labour. Advances in drone remote sensing and computer vision offer great potential for mapping and characterizing trees from aerial imagery, and large pre-trained vision models, such as the Segment Anything Model (SAM), may be a particularly compelling choice given limited labeled data. In this work, we compare SAM methods for the task of automatic tree crown instance segmentation in high resolution drone imagery of young tree plantations. We explore the potential of SAM for this task, and find that methods using SAM out-of-the-box do not outperform a custom Mask R-CNN, even with well-designed prompts, but that there is potential for methods which tune SAM further. We also show that predictions can be improved by adding Digital Surface Model (DSM) information as an input.",,ICLR 2025,"@article{teng2025assessing,
  title={Assessing SAM for Tree Crown Instance Segmentation from Drone Imagery},
  author={Mélisande Teng and Arthur Ouaknine and Etienne Laliberté and Yoshua Bengio and David Rolnick and Hugo Larochelle},
  journal={arXiv preprint arXiv:2503.20199v1},
  year={2025},
  url={http://arxiv.org/abs/2503.20199v1}
}","Mélisande Teng, Arthur Ouaknine, Etienne Laliberté, Yoshua Bengio, David Rolnick, Hugo Larochelle",SEG;3D
Survey,Computer Vision,,2025-03-26,3,2025,,"Small Object Detection: A Comprehensive Survey on Challenges, Techniques and Real-World Applications",,http://arxiv.org/abs/2503.20516v1,"Small object detection (SOD) is a critical yet challenging task in computer vision, with applications like spanning surveillance, autonomous systems, medical imaging, and remote sensing. Unlike larger objects, small objects contain limited spatial and contextual information, making accurate detection difficult. Challenges such as low resolution, occlusion, background interference, and class imbalance further complicate the problem. This survey provides a comprehensive review of recent advancements in SOD using deep learning, focusing on articles published in Q1 journals during 2024-2025. We analyzed challenges, state-of-the-art techniques, datasets, evaluation metrics, and real-world applications. Recent advancements in deep learning have introduced innovative solutions, including multi-scale feature extraction, Super-Resolution (SR) techniques, attention mechanisms, and transformer-based architectures. Additionally, improvements in data augmentation, synthetic data generation, and transfer learning have addressed data scarcity and domain adaptation issues. Furthermore, emerging trends such as lightweight neural networks, knowledge distillation (KD), and self-supervised learning offer promising directions for improving detection efficiency, particularly in resource-constrained environments like Unmanned Aerial Vehicles (UAV)-based surveillance and edge computing. We also review widely used datasets, along with standard evaluation metrics such as mean Average Precision (mAP) and size-specific AP scores. The survey highlights real-world applications, including traffic monitoring, maritime surveillance, industrial defect detection, and precision agriculture. Finally, we discuss open research challenges and future directions, emphasizing the need for robust domain adaptation techniques, better feature fusion strategies, and real-time performance optimization.",,,"@article{nikouei2025small,
  title={Small Object Detection: A Comprehensive Survey on Challenges, Techniques and Real-World Applications},
  author={Mahya Nikouei and Bita Baroutian and Shahabedin Nabavi and Fateme Taraghi and Atefe Aghaei and Ayoob Sajedi and Mohsen Ebrahimi Moghaddam},
  journal={arXiv preprint arXiv:2503.20516v1},
  year={2025},
  url={http://arxiv.org/abs/2503.20516v1}
}","Mahya Nikouei, Bita Baroutian, Shahabedin Nabavi, Fateme Taraghi, Atefe Aghaei, Ayoob Sajedi, Mohsen Ebrahimi Moghaddam",OD;SR
Method,Computer Vision,,2025-04-15,4,2025,,LightFormer: A lightweight and efficient decoder for remote sensing image segmentation,,http://arxiv.org/abs/2504.10834v3,"Deep learning techniques have achieved remarkable success in the semantic segmentation of remote sensing images and in land-use change detection. Nevertheless, their real-time deployment on edge platforms remains constrained by decoder complexity. Herein, we introduce LightFormer, a lightweight decoder for time-critical tasks that involve unstructured targets, such as disaster assessment, unmanned aerial vehicle search-and-rescue, and cultural heritage monitoring. LightFormer employs a feature-fusion and refinement module built on channel processing and a learnable gating mechanism to aggregate multi-scale, multi-range information efficiently, which drastically curtails model complexity. Furthermore, we propose a spatial information selection module (SISM) that integrates long-range attention with a detail preservation branch to capture spatial dependencies across multiple scales, thereby substantially improving the recognition of unstructured targets in complex scenes. On the ISPRS Vaihingen benchmark, LightFormer attains 99.9% of GLFFNet's mIoU (83.9% vs. 84.0%) while requiring only 14.7% of its FLOPs and 15.9% of its parameters, thus achieving an excellent accuracy-efficiency trade-off. Consistent results on LoveDA, ISPRS Potsdam, RescueNet, and FloodNet further demonstrate its robustness and superior perception of unstructured objects. These findings highlight LightFormer as a practical solution for remote sensing applications where both computational economy and high-precision segmentation are imperative.",,The manuscript was submitted without obtaining the consent of the other co-authors. We therefore request the withdrawal of the manuscript,"@article{chen2025lightformer,
  title={LightFormer: A lightweight and efficient decoder for remote sensing image segmentation},
  author={Sihang Chen and Lijun Yun and Ze Liu and JianFeng Zhu and Jie Chen and Hui Wang and Yueping Nie},
  journal={arXiv preprint arXiv:2504.10834v3},
  year={2025},
  url={http://arxiv.org/abs/2504.10834v3}
}","Sihang Chen, Lijun Yun, Ze Liu, JianFeng Zhu, Jie Chen, Hui Wang, Yueping Nie",CD;SEG
Method,Computer Vision,Artificial Intelligence,2025-05-08,5,2025,,Feature-Augmented Deep Networks for Multiscale Building Segmentation in High-Resolution UAV and Satellite Imagery,,http://arxiv.org/abs/2505.05321v1,"Accurate building segmentation from high-resolution RGB imagery remains challenging due to spectral similarity with non-building features, shadows, and irregular building geometries. In this study, we present a comprehensive deep learning framework for multiscale building segmentation using RGB aerial and satellite imagery with spatial resolutions ranging from 0.4m to 2.7m. We curate a diverse, multi-sensor dataset and introduce feature-augmented inputs by deriving secondary representations including Principal Component Analysis (PCA), Visible Difference Vegetation Index (VDVI), Morphological Building Index (MBI), and Sobel edge filters from RGB channels. These features guide a Res-U-Net architecture in learning complex spatial patterns more effectively. We also propose training policies incorporating layer freezing, cyclical learning rates, and SuperConvergence to reduce training time and resource usage. Evaluated on a held-out WorldView-3 image, our model achieves an overall accuracy of 96.5%, an F1-score of 0.86, and an Intersection over Union (IoU) of 0.80, outperforming existing RGB-based benchmarks. This study demonstrates the effectiveness of combining multi-resolution imagery, feature augmentation, and optimized training strategies for robust building segmentation in remote sensing applications.",,"25 pages, 11 figures","@article{maniyar2025featureaugmented,
  title={Feature-Augmented Deep Networks for Multiscale Building Segmentation in High-Resolution UAV and Satellite Imagery},
  author={Chintan B. Maniyar and Minakshi Kumar and Gengchen Mai},
  journal={arXiv preprint arXiv:2505.05321v1},
  year={2025},
  url={http://arxiv.org/abs/2505.05321v1}
}","Chintan B. Maniyar, Minakshi Kumar, Gengchen Mai",SEG
Method,Computer Vision,,2025-05-09,5,2025,,Dome-DETR: DETR with Density-Oriented Feature-Query Manipulation for Efficient Tiny Object Detection,,http://arxiv.org/abs/2505.05741v2,"Tiny object detection plays a vital role in drone surveillance, remote sensing, and autonomous systems, enabling the identification of small targets across vast landscapes. However, existing methods suffer from inefficient feature leverage and high computational costs due to redundant feature processing and rigid query allocation. To address these challenges, we propose Dome-DETR, a novel framework with Density-Oriented Feature-Query Manipulation for Efficient Tiny Object Detection. To reduce feature redundancies, we introduce a lightweight Density-Focal Extractor (DeFE) to produce clustered compact foreground masks. Leveraging these masks, we incorporate Masked Window Attention Sparsification (MWAS) to focus computational resources on the most informative regions via sparse attention. Besides, we propose Progressive Adaptive Query Initialization (PAQI), which adaptively modulates query density across spatial areas for better query allocation. Extensive experiments demonstrate that Dome-DETR achieves state-of-the-art performance (+3.3 AP on AI-TOD-V2 and +2.5 AP on VisDrone) while maintaining low computational complexity and a compact model size. Code is available at https://github.com/RicePasteM/Dome-DETR.",https://github.com/RicePasteM/Dome-DETR,ACM Multimedia 2025,"@article{hu2025domedetr,
  title={Dome-DETR: DETR with Density-Oriented Feature-Query Manipulation for Efficient Tiny Object Detection},
  author={Zhangchi Hu and Peixi Wu and Jie Chen and Huyue Zhu and Yijun Wang and Yansong Peng and Hebei Li and Xiaoyan Sun},
  journal={arXiv preprint arXiv:2505.05741v2},
  year={2025},
  url={http://arxiv.org/abs/2505.05741v2}
}","Zhangchi Hu, Peixi Wu, Jie Chen, Huyue Zhu, Yijun Wang, Yansong Peng, Hebei Li, Xiaoyan Sun",OD
Method,Computer Vision,Artificial Intelligence; Machine Learning,2025-05-21,5,2025,,Data Augmentation and Resolution Enhancement using GANs and Diffusion Models for Tree Segmentation,,http://arxiv.org/abs/2505.15077v1,"Urban forests play a key role in enhancing environmental quality and supporting biodiversity in cities. Mapping and monitoring these green spaces are crucial for urban planning and conservation, yet accurately detecting trees is challenging due to complex landscapes and the variability in image resolution caused by different satellite sensors or UAV flight altitudes. While deep learning architectures have shown promise in addressing these challenges, their effectiveness remains strongly dependent on the availability of large and manually labeled datasets, which are often expensive and difficult to obtain in sufficient quantity. In this work, we propose a novel pipeline that integrates domain adaptation with GANs and Diffusion models to enhance the quality of low-resolution aerial images. Our proposed pipeline enhances low-resolution imagery while preserving semantic content, enabling effective tree segmentation without requiring large volumes of manually annotated data. Leveraging models such as pix2pix, Real-ESRGAN, Latent Diffusion, and Stable Diffusion, we generate realistic and structurally consistent synthetic samples that expand the training dataset and unify scale across domains. This approach not only improves the robustness of segmentation models across different acquisition conditions but also provides a scalable and replicable solution for remote sensing scenarios with scarce annotation resources. Experimental results demonstrated an improvement of over 50% in IoU for low-resolution images, highlighting the effectiveness of our method compared to traditional pipelines.",,"18 pages, 13 figures","@article{ferreira2025data,
  title={Data Augmentation and Resolution Enhancement using GANs and Diffusion Models for Tree Segmentation},
  author={Alessandro dos Santos Ferreira and Ana Paula Marques Ramos and José Marcato Junior and Wesley Nunes Gonçalves},
  journal={arXiv preprint arXiv:2505.15077v1},
  year={2025},
  url={http://arxiv.org/abs/2505.15077v1}
}","Alessandro dos Santos Ferreira, Ana Paula Marques Ramos, José Marcato Junior, Wesley Nunes Gonçalves",
Dataset,Robotics,Artificial Intelligence,2025-05-23,5,2025,,BEDI: A Comprehensive Benchmark for Evaluating Embodied Agents on UAVs,,http://arxiv.org/abs/2505.18229v2,"With the rapid advancement of low-altitude remote sensing and Vision-Language Models (VLMs), Embodied Agents based on Unmanned Aerial Vehicles (UAVs) have shown significant potential in autonomous tasks. However, current evaluation methods for UAV-Embodied Agents (UAV-EAs) remain constrained by the lack of standardized benchmarks, diverse testing scenarios and open system interfaces. To address these challenges, we propose BEDI (Benchmark for Embodied Drone Intelligence), a systematic and standardized benchmark designed for evaluating UAV-EAs. Specifically, we introduce a novel Dynamic Chain-of-Embodied-Task paradigm based on the perception-decision-action loop, which decomposes complex UAV tasks into standardized, measurable subtasks. Building on this paradigm, we design a unified evaluation framework encompassing six core sub-skills: semantic perception, spatial perception, motion control, tool utilization, task planning and action generation. Furthermore, we develop a hybrid testing platform that incorporates a wide range of both virtual and real-world scenarios, enabling a comprehensive evaluation of UAV-EAs across diverse contexts. The platform also offers open and standardized interfaces, allowing researchers to customize tasks and extend scenarios, thereby enhancing flexibility and scalability in the evaluation process. Finally, through empirical evaluations of several state-of-the-art (SOTA) VLMs, we reveal their limitations in embodied UAV tasks, underscoring the critical role of the BEDI benchmark in advancing embodied intelligence research and model optimization. By filling the gap in systematic and standardized evaluation within this field, BEDI facilitates objective model comparison and lays a robust foundation for future development in this field. Our benchmark is now publicly available at https://github.com/lostwolves/BEDI.",https://github.com/lostwolves/BEDI,,"@article{guo2025bedi,
  title={BEDI: A Comprehensive Benchmark for Evaluating Embodied Agents on UAVs},
  author={Mingning Guo and Mengwei Wu and Jiarun He and Shaoxian Li and Haifeng Li and Chao Tao},
  journal={arXiv preprint arXiv:2505.18229v2},
  year={2025},
  url={http://arxiv.org/abs/2505.18229v2}
}","Mingning Guo, Mengwei Wu, Jiarun He, Shaoxian Li, Haifeng Li, Chao Tao",
Survey,Machine Learning,cs.AR,2025-06-04,6,2025,,FPGA-Enabled Machine Learning Applications in Earth Observation: A Systematic Review,,http://arxiv.org/abs/2506.03938v2,"New UAV technologies and the NewSpace era are transforming Earth Observation missions and data acquisition. Numerous small platforms generate large data volume, straining bandwidth and requiring onboard decision-making to transmit high-quality information in time. While Machine Learning allows real-time autonomous processing, FPGAs balance performance with adaptability to mission-specific requirements, enabling onboard deployment. This review systematically analyzes 68 experiments deploying ML models on FPGAs for Remote Sensing applications. We introduce two distinct taxonomies to capture both efficient model architectures and FPGA implementation strategies. For transparency and reproducibility, we follow PRISMA 2020 guidelines and share all data and code at https://github.com/CedricLeon/Survey_RS-ML-FPGA.",https://github.com/CedricLeon/Survey_RS-ML-FPGA,ACM Computing Surveys (ACM CSUR),"@article{lonard2025fpgaenabled,
  title={FPGA-Enabled Machine Learning Applications in Earth Observation: A Systematic Review},
  author={Cédric Léonard and Dirk Stober and Martin Schulz},
  journal={arXiv preprint arXiv:2506.03938v2},
  year={2025},
  url={http://arxiv.org/abs/2506.03938v2}
}","Cédric Léonard, Dirk Stober, Martin Schulz",
