Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks
Method,Computer Vision,,2025-09-27,9,2025,,Earth-Agent: Unlocking the Full Landscape of Earth Observation with Agents,,http://arxiv.org/abs/2509.23141v3,"Earth observation (EO) is essential for understanding the evolving states of the Earth system. Although recent MLLMs have advanced EO research, they still lack the capability to tackle complex tasks that require multi-step reasoning and the use of domain-specific tools. Agent-based methods offer a promising direction, but current attempts remain in their infancy, confined to RGB perception, shallow reasoning, and lacking systematic evaluation protocols. To overcome these limitations, we introduce Earth-Agent, the first agentic framework that unifies RGB and spectral EO data within an MCP-based tool ecosystem, enabling cross-modal, multi-step, and quantitative spatiotemporal reasoning beyond pretrained MLLMs. Earth-Agent supports complex scientific tasks such as geophysical parameter retrieval and quantitative spatiotemporal analysis by dynamically invoking expert tools and models across modalities. To support comprehensive evaluation, we further propose Earth-Bench, a benchmark of 248 expert-curated tasks with 13,729 images, spanning spectrum, products and RGB modalities, and equipped with a dual-level evaluation protocol that assesses both reasoning trajectories and final outcomes. We conduct comprehensive experiments varying different LLM backbones, comparisons with general agent frameworks, and comparisons with MLLMs on remote sensing benchmarks, demonstrating both the effectiveness and potential of Earth-Agent. Earth-Agent establishes a new paradigm for EO analysis, moving the field toward scientifically grounded, next-generation applications of LLMs in Earth observation. More information about Earth-Agent can be found at https://github.com/opendatalab/Earth-Agent",https://github.com/opendatalab/Earth-Agent,ICLR 2026,"@article{feng2025earthagent,
  title={Earth-Agent: Unlocking the Full Landscape of Earth Observation with Agents},
  author={Peilin Feng and Zhutao Lv and Junyan Ye and Xiaolei Wang and Xinjie Huo and Jinhua Yu and Wanghan Xu and Wenlong Zhang and Lei Bai and Conghui He and Weijia Li},
  journal={arXiv preprint arXiv:2509.23141v3},
  year={2025},
  url={http://arxiv.org/abs/2509.23141v3}
}","Peilin Feng, Zhutao Lv, Junyan Ye, Xiaolei Wang, Xinjie Huo, Jinhua Yu, Wanghan Xu, Wenlong Zhang, Lei Bai, Conghui He, Weijia Li",
Method,Computer Vision,,2025-09-29,9,2025,,GeoVLM-R1: Reinforcement Fine-Tuning for Improved Remote Sensing Reasoning,,http://arxiv.org/abs/2509.25026v3,"Recent advances in reinforcement learning (RL) have delivered strong reasoning capabilities in natural image domains, yet their potential for Earth Observation (EO) remains largely unexplored. EO tasks introduce unique challenges, spanning referred object detection, image or region captioning, change detection, grounding, and temporal analysis, that demand task aware reasoning. We propose a novel post training framework that incorporates task aware rewards to enable effective adaptation of reasoning based RL models to diverse EO tasks. This training strategy enhances reasoning capabilities for remote sensing images, stabilizes optimization, and improves robustness. Extensive experiments across multiple EO benchmarks show consistent performance gains over state of the art generic and specialized vision language models. Code and models will be released publicly at https://mustansarfiaz.github.io/GeoVLM-R1/ .",,Tables 6 and Figures 8. https://mustansarfiaz.github.io/GeoVLM-R1/,"@article{fiaz2025geovlmr,
  title={GeoVLM-R1: Reinforcement Fine-Tuning for Improved Remote Sensing Reasoning},
  author={Mustansar Fiaz and Hiyam Debary and Paolo Fraccaro and Danda Paudel and Luc Van Gool and Fahad Khan and Salman Khan},
  journal={arXiv preprint arXiv:2509.25026v3},
  year={2025},
  url={http://arxiv.org/abs/2509.25026v3}
}","Mustansar Fiaz, Hiyam Debary, Paolo Fraccaro, Danda Paudel, Luc Van Gool, Fahad Khan, Salman Khan",IC;CD;OD;VG
Method,Artificial Intelligence,cs.CL; Computer Vision; Information Retrieval,2025-10-20,10,2025,,Naiad: Novel Agentic Intelligent Autonomous System for Inland Water Monitoring,,http://arxiv.org/abs/2601.05256v1,"Inland water monitoring is vital for safeguarding public health and ecosystems, enabling timely interventions to mitigate risks. Existing methods often address isolated sub-problems such as cyanobacteria, chlorophyll, or other quality indicators separately. NAIAD introduces an agentic AI assistant that leverages Large Language Models (LLMs) and external analytical tools to deliver a holistic solution for inland water monitoring using Earth Observation (EO) data. Designed for both experts and non-experts, NAIAD provides a single-prompt interface that translates natural-language queries into actionable insights. Through Retrieval-Augmented Generation (RAG), LLM reasoning, external tool orchestration, computational graph execution, and agentic reflection, it retrieves and synthesizes knowledge from curated sources to produce tailored reports. The system integrates diverse tools for weather data, Sentinel-2 imagery, remote-sensing index computation (e.g., NDCI), chlorophyll-a estimation, and established platforms such as CyFi. Performance is evaluated using correctness and relevancy metrics, achieving over 77% and 85% respectively on a dedicated benchmark covering multiple user-expertise levels. Preliminary results show strong adaptability and robustness across query types. An ablation study on LLM backbones further highlights Gemma 3 (27B) and Qwen 2.5 (14B) as offering the best balance between computational efficiency and reasoning performance.",,,"@article{baltzi2025naiad,
  title={Naiad: Novel Agentic Intelligent Autonomous System for Inland Water Monitoring},
  author={Eirini Baltzi and Tilemachos Moumouris and Athena Psalta and Vasileios Tsironis and Konstantinos Karantzalos},
  journal={arXiv preprint arXiv:2601.05256v1},
  year={2025},
  url={http://arxiv.org/abs/2601.05256v1}
}","Eirini Baltzi, Tilemachos Moumouris, Athena Psalta, Vasileios Tsironis, Konstantinos Karantzalos",
Method,Computer Vision,Robotics,2025-10-23,10,2025,,ALICE-LRI: A General Method for Lossless Range Image Generation for Spinning LiDAR Sensors without Calibration Metadata,,http://arxiv.org/abs/2510.20708v1,"3D LiDAR sensors are essential for autonomous navigation, environmental monitoring, and precision mapping in remote sensing applications. To efficiently process the massive point clouds generated by these sensors, LiDAR data is often projected into 2D range images that organize points by their angular positions and distances. While these range image representations enable efficient processing, conventional projection methods suffer from fundamental geometric inconsistencies that cause irreversible information loss, compromising high-fidelity applications. We present ALICE-LRI (Automatic LiDAR Intrinsic Calibration Estimation for Lossless Range Images), the first general, sensor-agnostic method that achieves lossless range image generation from spinning LiDAR point clouds without requiring manufacturer metadata or calibration files. Our algorithm automatically reverse-engineers the intrinsic geometry of any spinning LiDAR sensor by inferring critical parameters including laser beam configuration, angular distributions, and per-beam calibration corrections, enabling lossless projection and complete point cloud reconstruction with zero point loss. Comprehensive evaluation across the complete KITTI and DurLAR datasets demonstrates that ALICE-LRI achieves perfect point preservation, with zero points lost across all point clouds. Geometric accuracy is maintained well within sensor precision limits, establishing geometric losslessness with real-time performance. We also present a compression case study that validates substantial downstream benefits, demonstrating significant quality improvements in practical applications. This paradigm shift from approximate to lossless LiDAR projections opens new possibilities for high-precision remote sensing applications requiring complete geometric preservation.",,,"@article{soutullo2025alicelri,
  title={ALICE-LRI: A General Method for Lossless Range Image Generation for Spinning LiDAR Sensors without Calibration Metadata},
  author={Samuel Soutullo and Miguel Yermo and David L. Vilariño and Óscar G. Lorenzo and José C. Cabaleiro and Francisco F. Rivera},
  journal={arXiv preprint arXiv:2510.20708v1},
  year={2025},
  url={http://arxiv.org/abs/2510.20708v1}
}","Samuel Soutullo, Miguel Yermo, David L. Vilariño, Óscar G. Lorenzo, José C. Cabaleiro, Francisco F. Rivera",3D
Method,Artificial Intelligence,Computer Vision,2025-11-21,11,2025,,Designing Domain-Specific Agents via Hierarchical Task Abstraction Mechanism,,http://arxiv.org/abs/2511.17198v1,"LLM-driven agents, particularly those using general frameworks like ReAct or human-inspired role-playing, often struggle in specialized domains that necessitate rigorously structured workflows. Fields such as remote sensing, requiring specialized tools (e.g., correction, spectral indices calculation), and multi-step procedures (e.g., numerous intermediate products and optional steps), significantly challenge generalized approaches. To address this gap, we introduce a novel agent design framework centered on a Hierarchical Task Abstraction Mechanism (HTAM). Specifically, HTAM moves beyond emulating social roles, instead structuring multi-agent systems into a logical hierarchy that mirrors the intrinsic task-dependency graph of a given domain. This task-centric architecture thus enforces procedural correctness and decomposes complex problems into sequential layers, where each layer's sub-agents operate on the outputs of the preceding layers. We instantiate this framework as EarthAgent, a multi-agent system tailored for complex geospatial analysis. To evaluate such complex planning capabilities, we build GeoPlan-bench, a comprehensive benchmark of realistic, multi-step geospatial planning tasks. It is accompanied by a suite of carefully designed metrics to evaluate tool selection, path similarity, and logical completeness. Experiments show that EarthAgent substantially outperforms a range of established single- and multi-agent systems. Our work demonstrates that aligning agent architecture with a domain's intrinsic task structure is a critical step toward building robust and reliable specialized autonomous systems.",,Page: https://earth-insights.github.io/EarthAgent,"@article{li2025designing,
  title={Designing Domain-Specific Agents via Hierarchical Task Abstraction Mechanism},
  author={Kaiyu Li and Jiayu Wang and Zhi Wang and Hui Qiao and Weizhan Zhang and Deyu Meng and Xiangyong Cao},
  journal={arXiv preprint arXiv:2511.17198v1},
  year={2025},
  url={http://arxiv.org/abs/2511.17198v1}
}","Kaiyu Li, Jiayu Wang, Zhi Wang, Hui Qiao, Weizhan Zhang, Deyu Meng, Xiangyong Cao",
Method,Computer Vision,Artificial Intelligence,2025-11-21,11,2025,,REMSA: Foundation Model Selection for Remote Sensing via a Constraint-Aware Agent,,http://arxiv.org/abs/2511.17442v2,"Foundation Models (FMs) are increasingly integrated into remote sensing (RS) pipelines. These models include unimodal vision encoders and multimodal architectures. FMs are adapted to diverse perception tasks, such as image classification, change detection, and visual question answering. However, selecting the most suitable remote sensing foundation model (RSFM) for a specific task remains challenging due to scattered documentation, heterogeneous formats, and complex deployment constraints. To address this, we first introduce the RSFM Database (RS-FMD), the first structured and schema-guided resource covering over 160 RSFMs trained on various data modalities, spanning different spatial, spectral, and temporal resolutions, considering different learning paradigms. Built upon RS-FMD, we further present REMSA, a constraint-aware agent that enables automated RSFM selection from natural language queries. REMSA combines structured FM metadata retrieval with a task-driven decision workflow. In detail, it interprets user input, clarifies missing constraints, ranks models via in-context learning, and provides transparent justifications. Our system supports various RS tasks and data modalities, enabling personalized, reproducible, and efficient FM selection. To evaluate REMSA, we construct a benchmark of 100 expert-verified RS query scenarios. Each query is evaluated across 4 systems and 3 LLM backbones, with the top-3 selected models manually assessed by domain experts. This results in 3,000 expert-scored task--system--model configurations under our novel expert-centered evaluation protocol. REMSA outperforms multiple baselines, showing its practical utility in real decision-making applications. REMSA operates entirely on publicly available metadata of open source RSFMs, without accessing private or sensitive data.",,Code and data available at https://github.com/be-chen/REMSA,"@article{chen2025remsa,
  title={REMSA: Foundation Model Selection for Remote Sensing via a Constraint-Aware Agent},
  author={Binger Chen and Tacettin Emre Bök and Behnood Rasti and Volker Markl and Begüm Demir},
  journal={arXiv preprint arXiv:2511.17442v2},
  year={2025},
  url={http://arxiv.org/abs/2511.17442v2}
}","Binger Chen, Tacettin Emre Bök, Behnood Rasti, Volker Markl, Begüm Demir",CLS;VQA;CD
Method,Artificial Intelligence,cs.MA,2025-11-25,11,2025,,VICoT-Agent: A Vision-Interleaved Chain-of-Thought Framework for Interpretable Multimodal Reasoning and Scalable Remote Sensing Analysis,,http://arxiv.org/abs/2511.20085v3,"The current remote sensing image analysis task is increasingly evolving from traditional object recognition to complex intelligence reasoning, which places higher requirements on the model's reasoning ability and the flexibility of tool invocation. To this end, we propose a new multimodal agent framework, Vision-Interleaved Chain-of-Thought Framework (VICoT), which implements explicit multi-round reasoning by dynamically incorporating visual tools into the chain of thought. Through a stack-based reasoning structure and a modular MCP-compatible tool suite, VICoT enables LLMs to efficiently perform multi-round, interleaved vision-language reasoning tasks with strong generalization and flexibility.We also propose the Reasoning Stack distillation method to migrate complex Agent behaviors to small, lightweight models, which ensures the reasoning capability while significantly reducing complexity. Experiments on multiple remote sensing benchmarks demonstrate that VICoT significantly outperforms existing SOTA frameworks in reasoning transparency, execution efficiency, and generation quality.",,,"@article{wang2025vicotagent,
  title={VICoT-Agent: A Vision-Interleaved Chain-of-Thought Framework for Interpretable Multimodal Reasoning and Scalable Remote Sensing Analysis},
  author={Chujie Wang and Zhiyuan Luo and Ruiqi Liu and Can Ran and Shenghua Fan and Xi Chen and Chu He},
  journal={arXiv preprint arXiv:2511.20085v3},
  year={2025},
  url={http://arxiv.org/abs/2511.20085v3}
}","Chujie Wang, Zhiyuan Luo, Ruiqi Liu, Can Ran, Shenghua Fan, Xi Chen, Chu He",
Method,Computer Vision,Artificial Intelligence,2025-11-27,11,2025,,Asking like Socrates: Socrates helps VLMs understand remote sensing images,,http://arxiv.org/abs/2511.22396v2,"Recent multimodal reasoning models, inspired by DeepSeek-R1, have significantly advanced vision-language systems. However, in remote sensing (RS) tasks, we observe widespread pseudo reasoning: models narrate the process of reasoning rather than genuinely reason toward the correct answer based on visual evidence. We attribute this to the Glance Effect, where a single, coarse perception of large-scale RS imagery results in incomplete understanding and reasoning based on linguistic self-consistency instead of visual evidence. To address this, we propose RS-EoT (Remote Sensing Evidence-of-Thought), a language-driven, iterative visual evidence-seeking paradigm. To instill this paradigm, we propose SocraticAgent, a self-play multi-agent system that synthesizes reasoning traces via alternating cycles of reasoning and visual inspection. To enhance and generalize these patterns, we propose a two-stage progressive RL strategy: first, RL on fine-grained Grounding tasks to enhance RS-EoT capabilities, followed by RL on RS VQA to generalize to broader understanding scenarios. Experiments show RS-EoT achieves state-of-the-art performance on multiple RS VQA and grounding benchmarks. Analyses reveal clear iterative cycles of reasoning and evidence seeking, confirming RS-EoT mitigates the Glance Effect and enables genuine evidence-grounded reasoning. Our code, data, and models are available at https://geox-lab.github.io/Asking_like_Socrates",,CVPR 2026,"@article{shao2025asking,
  title={Asking like Socrates: Socrates helps VLMs understand remote sensing images},
  author={Run Shao and Ziyu Li and Zhaoyang Zhang and Linrui Xu and Xinran He and Hongyuan Yuan and Bolei He and Yongxing Dai and Yiming Yan and Yijun Chen and Wang Guo and Haifeng Li},
  journal={arXiv preprint arXiv:2511.22396v2},
  year={2025},
  url={http://arxiv.org/abs/2511.22396v2}
}","Run Shao, Ziyu Li, Zhaoyang Zhang, Linrui Xu, Xinran He, Hongyuan Yuan, Bolei He, Yongxing Dai, Yiming Yan, Yijun Chen, Wang Guo, Haifeng Li",VQA;VG
Method,Artificial Intelligence,,2025-12-17,12,2025,,CangLing-KnowFlow: A Unified Knowledge-and-Flow-fused Agent for Comprehensive Remote Sensing Applications,,http://arxiv.org/abs/2512.15231v2,"The automated and intelligent processing of massive remote sensing (RS) datasets is critical in Earth observation (EO). Existing automated systems are normally task-specific, lacking a unified framework to manage diverse, end-to-end workflows--from data preprocessing to advanced interpretation--across diverse RS applications. To address this gap, this paper introduces CangLing-KnowFlow, a unified intelligent agent framework that integrates a Procedural Knowledge Base (PKB), Dynamic Workflow Adjustment, and an Evolutionary Memory Module. The PKB, comprising 1,008 expert-validated workflow cases across 162 practical RS tasks, guides planning and substantially reduces hallucinations common in general-purpose agents. During runtime failures, the Dynamic Workflow Adjustment autonomously diagnoses and replans recovery strategies, while the Evolutionary Memory Module continuously learns from these events, iteratively enhancing the agent's knowledge and performance. This synergy enables CangLing-KnowFlow to adapt, learn, and operate reliably across diverse, complex tasks. We evaluated CangLing-KnowFlow on the KnowFlow-Bench, a novel benchmark of 324 workflows inspired by real-world applications, testing its performance across 13 top Large Language Model (LLM) backbones, from open-source to commercial. Across all complex tasks, CangLing-KnowFlow surpassed the Reflexion baseline by at least 4% in Task Success Rate. As the first most comprehensive validation along this emerging field, this research demonstrates the great potential of CangLing-KnowFlow as a robust, efficient, and scalable automated solution for complex EO challenges by leveraging expert knowledge (Knowledge) into adaptive and verifiable procedures (Flow).",,,"@article{chen2025canglingknowflow,
  title={CangLing-KnowFlow: A Unified Knowledge-and-Flow-fused Agent for Comprehensive Remote Sensing Applications},
  author={Zhengchao Chen and Haoran Wang and Jing Yao and Pedram Ghamisi and Jun Zhou and Peter M. Atkinson and Bing Zhang},
  journal={arXiv preprint arXiv:2512.15231v2},
  year={2025},
  url={http://arxiv.org/abs/2512.15231v2}
}","Zhengchao Chen, Haoran Wang, Jing Yao, Pedram Ghamisi, Jun Zhou, Peter M. Atkinson, Bing Zhang",
Method,cond-mat.soft,physics.app-ph; physics.chem-ph,2026-01-01,1,2026,,Automated decision-making by chemical echolocation in active droplets,,http://arxiv.org/abs/2601.00480v1,"Motile microorganisms, like bacteria and algae, unify abilities like self-propulsion, autonomous navigation, and decision-making on the micron scale. While recent breakthroughs have led to the creation of synthetic microswimmers and nanoagents that can also self-propel, they still lack the functionality and sophistication of their biological counterparts. This study pioneers a mechanism enabling synthetic agents to autonomously navigate and make decisions, allowing them to solve mazes and transport cargo through complex environments without requiring external cues or guidance. The mechanism exploits chemo-hydrodynamic signals, produced by agents like active droplets or colloids, to remotely sense and respond to their environment - similar to echolocation. Our research paves the way for endowing autonomous, motile synthetic agents with functionalities that have been so far exclusive to biological organisms.",,,"@article{mukhopadhyay2026automated,
  title={Automated decision-making by chemical echolocation in active droplets},
  author={Aritra K. Mukhopadhyay and Ran Niu and Linhui Fu and Kai Feng and Christopher Fujta and Qiang Zhao and Jinping Qu and Benno Liebchen},
  journal={arXiv preprint arXiv:2601.00480v1},
  year={2026},
  url={http://arxiv.org/abs/2601.00480v1}
}","Aritra K. Mukhopadhyay, Ran Niu, Linhui Fu, Kai Feng, Christopher Fujta, Qiang Zhao, Jinping Qu, Benno Liebchen",
Dataset,Computer Vision,,2026-01-02,1,2026,,DVGBench: Implicit-to-Explicit Visual Grounding Benchmark in UAV Imagery with Large Vision-Language Models,,http://arxiv.org/abs/2601.00998v1,"Remote sensing (RS) large vision-language models (LVLMs) have shown strong promise across visual grounding (VG) tasks. However, existing RS VG datasets predominantly rely on explicit referring expressions-such as relative position, relative size, and color cues-thereby constraining performance on implicit VG tasks that require scenario-specific domain knowledge. This article introduces DVGBench, a high-quality implicit VG benchmark for drones, covering six major application scenarios: traffic, disaster, security, sport, social activity, and productive activity. Each object provides both explicit and implicit queries. Based on the dataset, we design DroneVG-R1, an LVLM that integrates the novel Implicit-to-Explicit Chain-of-Thought (I2E-CoT) within a reinforcement learning paradigm. This enables the model to take advantage of scene-specific expertise, converting implicit references into explicit ones and thus reducing grounding difficulty. Finally, an evaluation of mainstream models on both explicit and implicit VG tasks reveals substantial limitations in their reasoning capabilities. These findings provide actionable insights for advancing the reasoning capacity of LVLMs for drone-based agents. The code and datasets will be released at https://github.com/zytx121/DVGBench",https://github.com/zytx121/DVGBench,"20 pages, 17 figures","@article{zhou2026dvgbench,
  title={DVGBench: Implicit-to-Explicit Visual Grounding Benchmark in UAV Imagery with Large Vision-Language Models},
  author={Yue Zhou and Jue Chen and Zilun Zhang and Penghui Huang and Ran Ding and Zhentao Zou and PengFei Gao and Yuchen Wei and Ke Li and Xue Yang and Xue Jiang and Hongxin Yang and Jonathan Li},
  journal={arXiv preprint arXiv:2601.00998v1},
  year={2026},
  url={http://arxiv.org/abs/2601.00998v1}
}","Yue Zhou, Jue Chen, Zilun Zhang, Penghui Huang, Ran Ding, Zhentao Zou, PengFei Gao, Yuchen Wei, Ke Li, Xue Yang, Xue Jiang, Hongxin Yang, Jonathan Li",VG
Method,Computer Vision,,2026-01-04,1,2026,,AirSpatialBot: A Spatially-Aware Aerial Agent for Fine-Grained Vehicle Attribute Recognization and Retrieval,,http://arxiv.org/abs/2601.01416v1,"Despite notable advancements in remote sensing vision-language models (VLMs), existing models often struggle with spatial understanding, limiting their effectiveness in real-world applications. To push the boundaries of VLMs in remote sensing, we specifically address vehicle imagery captured by drones and introduce a spatially-aware dataset AirSpatial, which comprises over 206K instructions and introduces two novel tasks: Spatial Grounding and Spatial Question Answering. It is also the first remote sensing grounding dataset to provide 3DBB. To effectively leverage existing image understanding of VLMs to spatial domains, we adopt a two-stage training strategy comprising Image Understanding Pre-training and Spatial Understanding Fine-tuning. Utilizing this trained spatially-aware VLM, we develop an aerial agent, AirSpatialBot, which is capable of fine-grained vehicle attribute recognition and retrieval. By dynamically integrating task planning, image understanding, spatial understanding, and task execution capabilities, AirSpatialBot adapts to diverse query requirements. Experimental results validate the effectiveness of our approach, revealing the spatial limitations of existing VLMs while providing valuable insights. The model, code, and datasets will be released at https://github.com/VisionXLab/AirSpatialBot",https://github.com/VisionXLab/AirSpatialBot,"12 pages, 9 figures","@article{zhou2026airspatialbot,
  title={AirSpatialBot: A Spatially-Aware Aerial Agent for Fine-Grained Vehicle Attribute Recognization and Retrieval},
  author={Yue Zhou and Ran Ding and Xue Yang and Xue Jiang and Xingzhao Liu},
  journal={arXiv preprint arXiv:2601.01416v1},
  year={2026},
  url={http://arxiv.org/abs/2601.01416v1}
}","Yue Zhou, Ran Ding, Xue Yang, Xue Jiang, Xingzhao Liu",VG
Method,Computer Vision,,2026-01-05,1,2026,,"Agentic AI in Remote Sensing: Foundations, Taxonomy, and Emerging Systems",,http://arxiv.org/abs/2601.01891v1,"The paradigm of Earth Observation analysis is shifting from static deep learning models to autonomous agentic AI. Although recent vision foundation models and multimodal large language models advance representation learning, they often lack the sequential planning and active tool orchestration required for complex geospatial workflows. This survey presents the first comprehensive review of agentic AI in remote sensing. We introduce a unified taxonomy distinguishing between single-agent copilots and multi-agent systems while analyzing architectural foundations such as planning mechanisms, retrieval-augmented generation, and memory structures. Furthermore, we review emerging benchmarks that move the evaluation from pixel-level accuracy to trajectory-aware reasoning correctness. By critically examining limitations in grounding, safety, and orchestration, this work outlines a strategic roadmap for the development of robust, autonomous geospatial intelligence.",,WACV) 2026,"@article{talemi2026agentic,
  title={Agentic AI in Remote Sensing: Foundations, Taxonomy, and Emerging Systems},
  author={Niloufar Alipour Talemi and Julia Boone and Fatemeh Afghah},
  journal={arXiv preprint arXiv:2601.01891v1},
  year={2026},
  url={http://arxiv.org/abs/2601.01891v1}
}","Niloufar Alipour Talemi, Julia Boone, Fatemeh Afghah",VG
Method,Artificial Intelligence,,2026-01-06,1,2026,,LLM Agent Framework for Intelligent Change Analysis in Urban Environment using Remote Sensing Imagery,,http://arxiv.org/abs/2601.02757v1,"Existing change detection methods often lack the versatility to handle diverse real-world queries and the intelligence for comprehensive analysis. This paper presents a general agent framework, integrating Large Language Models (LLM) with vision foundation models to form ChangeGPT. A hierarchical structure is employed to mitigate hallucination. The agent was evaluated on a curated dataset of 140 questions categorized by real-world scenarios, encompassing various question types (e.g., Size, Class, Number) and complexities. The evaluation assessed the agent's tool selection ability (Precision/Recall) and overall query accuracy (Match). ChangeGPT, especially with a GPT-4-turbo backend, demonstrated superior performance, achieving a 90.71 % Match rate. Its strength lies particularly in handling change-related queries requiring multi-step reasoning and robust tool selection. Practical effectiveness was further validated through a real-world urban change monitoring case study in Qianhai Bay, Shenzhen. By providing intelligence, adaptability, and multi-type change analysis, ChangeGPT offers a powerful solution for decision-making in remote sensing applications.",,,"@article{xiao2026llm,
  title={LLM Agent Framework for Intelligent Change Analysis in Urban Environment using Remote Sensing Imagery},
  author={Zixuan Xiao and Jun Ma},
  journal={arXiv preprint arXiv:2601.02757v1},
  year={2026},
  url={http://arxiv.org/abs/2601.02757v1}
}","Zixuan Xiao, Jun Ma",CD
Method,Computer Vision,,2026-01-07,1,2026,,GeoReason: Aligning Thinking And Answering In Remote Sensing Vision-Language Models Via Logical Consistency Reinforcement Learning,,http://arxiv.org/abs/2601.04118v2,"The evolution of Remote Sensing Vision-Language Models(RS-VLMs) emphasizes the importance of transitioning from perception-centric recognition toward high-level deductive reasoning to enhance cognitive reliability in complex spatial tasks. However, current models often suffer from logical hallucinations, where correct answers are derived from flawed reasoning chains or rely on positional shortcuts rather than spatial logic. This decoupling undermines reliability in strategic spatial decision-making. To address this, we present GeoReason, a framework designed to synchronize internal thinking with final decisions. We first construct GeoReason-Bench, a logic-driven dataset containing 4,000 reasoning trajectories synthesized from geometric primitives and expert knowledge. We then formulate a two-stage training strategy: (1) Supervised Knowledge Initialization to equip the model with reasoning syntax and domain expertise, and (2) Consistency-Aware Reinforcement Learning to refine deductive reliability. This second stage integrates a novel Logical Consistency Reward, which penalizes logical drift via an option permutation strategy to anchor decisions in verifiable reasoning traces. Experimental results demonstrate that our framework significantly enhances the cognitive reliability and interpretability of RS-VLMs, achieving state-of-the-art performance compared to other advanced methods.",,,"@article{li2026georeason,
  title={GeoReason: Aligning Thinking And Answering In Remote Sensing Vision-Language Models Via Logical Consistency Reinforcement Learning},
  author={Wenshuai Li and Xiantai Xiang and Zixiao Wen and Guangyao Zhou and Ben Niu and Feng Wang and Lijia Huang and Qiantong Wang and Yuxin Hu},
  journal={arXiv preprint arXiv:2601.04118v2},
  year={2026},
  url={http://arxiv.org/abs/2601.04118v2}
}","Wenshuai Li, Xiantai Xiang, Zixiao Wen, Guangyao Zhou, Ben Niu, Feng Wang, Lijia Huang, Qiantong Wang, Yuxin Hu",
Method,Artificial Intelligence,,2026-01-08,1,2026,,Large-Scale Continual Scheduling and Execution for Dynamic Distributed Satellite Constellation Observation Allocation,,http://arxiv.org/abs/2601.06188v2,"The size and capabilities of Earth-observing satellite constellations are rapidly increasing. Leveraging distributed onboard control, we can enable novel time-sensitive measurements and responses. However, deploying autonomy to large multiagent satellite systems necessitates algorithms with efficient computation and communication. We tackle this challenge and propose new, online algorithms for large-scale dynamic distributed constraint optimization problems (DDCOP). We present the Dynamic Multi-Satellite Constellation Observation Scheduling Problem (DCOSP), a new formulation of DDCOPs that models integrated scheduling and execution. We construct an omniscient offline algorithm to compute the novel optimality condition of DCOSP and present the Dynamic Incremental Neighborhood Stochastic Search (D-NSS) algorithm, an incomplete online decomposition-based DDCOP approach. We show through simulation that D-NSS converges to near-optimal solutions and outperforms DDCOP baselines in terms of solution quality, computation time, and message volume. Our work forms the foundation of the largest in-space demonstration of distributed multiagent AI to date: the NASA FAME mission.",,Full version of the extended abstract appearing in Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems (AAMAS 2026),"@article{zilberstein2026largescale,
  title={Large-Scale Continual Scheduling and Execution for Dynamic Distributed Satellite Constellation Observation Allocation},
  author={Itai Zilberstein and Steve Chien},
  journal={arXiv preprint arXiv:2601.06188v2},
  year={2026},
  url={http://arxiv.org/abs/2601.06188v2}
}","Itai Zilberstein, Steve Chien",
Method,Computer Vision,Artificial Intelligence; cs.CL,2026-01-08,1,2026,,Vision-Language Agents for Interactive Forest Change Analysis,,http://arxiv.org/abs/2601.04497v2,"Modern forest monitoring workflows increasingly benefit from the growing availability of high-resolution satellite imagery and advances in deep learning. Two persistent challenges in this context are accurate pixel-level change detection and meaningful semantic change captioning for complex forest dynamics. While large language models (LLMs) are being adapted for interactive data exploration, their integration with vision-language models (VLMs) for remote sensing image change interpretation (RSICI) remains underexplored. To address this gap, we introduce an LLM-driven agent for integrated forest change analysis that supports natural language querying across multiple RSICI tasks. The proposed system builds upon a multi-level change interpretation (MCI) vision-language backbone with LLM-based orchestration. To facilitate adaptation and evaluation in forest environments, we further introduce the Forest-Change dataset, which comprises bi-temporal satellite imagery, pixel-level change masks, and multi-granularity semantic change captions generated using a combination of human annotation and rule-based methods. Experimental results show that the proposed system achieves mIoU and BLEU-4 scores of 67.10% and 40.17% on the Forest-Change dataset, and 88.13% and 34.41% on LEVIR-MCI-Trees, a tree-focused subset of LEVIR-MCI benchmark for joint change detection and captioning. These results highlight the potential of interactive, LLM-driven RSICI systems to improve accessibility, interpretability, and efficiency of forest change analysis. All data and code are publicly available at https://github.com/JamesBrockUoB/ForestChat.",https://github.com/JamesBrockUoB/ForestChat,"5 pages, 4 figures","@article{brock2026visionlanguage,
  title={Vision-Language Agents for Interactive Forest Change Analysis},
  author={James Brock and Ce Zhang and Nantheera Anantrasirichai},
  journal={arXiv preprint arXiv:2601.04497v2},
  year={2026},
  url={http://arxiv.org/abs/2601.04497v2}
}","James Brock, Ce Zhang, Nantheera Anantrasirichai",IC;CD
